chrom	start	end	num	list	/hpc/pmc_drost/PROJECTS/swang/CUT_RUN/nhung_test/peakCalling/SCC-ChIC-PMC-DRO-T1/narrow/SCC-ChIC-PMC-DRO-T1_paired_control_peaks.narrowPeak	/hpc/pmc_drost/PROJECTS/swang/CUT_RUN/nhung_test/peakCalling/SCC-ChIC-PMC-DRO-T5/narrow/SCC-ChIC-PMC-DRO-T5_paired_control_peaks.narrowPeak	/hpc/pmc_drost/PROJECTS/swang/CUT_RUN/nhung_test/peakCalling/bulkChIC-PMC-DRO-016/narrow/bulkChIC-PMC-DRO-016_paired_control_peaks.narrowPeak	/hpc/pmc_drost/PROJECTS/swang/CUT_RUN/nhung_test/peakCalling/SCC-bulkChIC-PMC-DRO-008/narrow/SCC-bulkChIC-PMC-DRO-008_paired_control_peaks.narrowPeak
chr10	93435714	93436526	1	4	0	0	0	1
chr10	93437091	93438285	1	4	0	0	0	1
chr10	93445457	93446148	1	4	0	0	0	1
chr10	93458751	93459377	1	4	0	0	0	1
chr10	93461547	93462065	1	4	0	0	0	1
chr10	93462912	93463187	1	4	0	0	0	1
chr10	93465818	93466291	1	4	0	0	0	1
chr10	93662896	93663612	1	4	0	0	0	1
chr10	93692975	93693267	1	4	0	0	0	1
chr10	93720741	93721178	1	4	0	0	0	1
chr10	93746670	93747474	1	4	0	0	0	1
chr10	93749318	93750165	1	4	0	0	0	1
chr10	93813530	93813973	1	4	0	0	0	1
chr10	93815255	93816242	1	4	0	0	0	1
chr10	94059070	94059377	1	4	0	0	0	1
chr10	94097574	94097895	1	4	0	0	0	1
chr10	94386492	94386849	1	4	0	0	0	1
chr10	94476834	94477133	1	4	0	0	0	1
chr10	94617358	94618378	1	4	0	0	0	1
chr10	94621790	94622054	1	3	0	0	1	0
chr10	94673687	94673974	1	4	0	0	0	1
chr10	94717725	94718098	1	3	0	0	1	0
chr10	94765828	94766120	1	4	0	0	0	1
chr10	94841695	94842025	1	3	0	0	1	0
chr10	94878917	94879207	1	4	0	0	0	1
chr10	94916119	94916415	1	4	0	0	0	1
chr10	94997629	94997925	1	4	0	0	0	1
chr10	95132777	95133479	1	4	0	0	0	1
chr10	95138579	95138847	1	3	0	0	1	0
chr10	95215234	95215606	1	4	0	0	0	1
chr10	95376701	95377164	1	4	0	0	0	1
chr10	95393833	95394028	1	4	0	0	0	1
chr10	95394028	95394056	2	1,4	1	0	0	1
chr10	95394056	95394271	3	1,3,4	1	0	1	1
chr10	95394271	95394501	2	3,4	0	0	1	1
chr10	95394501	95394796	1	4	0	0	0	1
chr10	95402168	95402471	1	4	0	0	0	1
chr10	95429568	95429987	1	4	0	0	0	1
chr10	95493404	95493974	1	4	0	0	0	1
chr10	95499984	95500496	1	4	0	0	0	1
chr10	95517417	95518029	1	4	0	0	0	1
chr10	95597813	95598229	1	4	0	0	0	1
chr10	95628998	95629277	1	4	0	0	0	1
chr10	95643246	95643586	1	4	0	0	0	1
chr10	95684518	95684827	1	4	0	0	0	1
chr10	95748496	95748816	1	4	0	0	0	1
chr10	95755430	95755901	1	4	0	0	0	1
chr10	95771657	95771967	1	3	0	0	1	0
chr10	95927925	95928416	1	4	0	0	0	1
chr10	95942502	95942850	1	4	0	0	0	1
chr10	96031061	96031333	1	4	0	0	0	1
chr10	96202054	96202396	1	3	0	0	1	0
chr10	96203913	96204722	1	4	0	0	0	1
chr10	96244550	96244876	1	4	0	0	0	1
chr10	96271403	96271990	1	4	0	0	0	1
chr10	96310173	96310522	1	4	0	0	0	1
chr10	96761275	96761641	1	3	0	0	1	0
chr10	96987352	96987722	1	4	0	0	0	1
chr10	96988016	96988841	1	4	0	0	0	1
chr10	97042125	97042406	1	3	0	0	1	0
chr10	97062116	97062372	1	3	0	0	1	0
chr10	97234237	97234809	1	4	0	0	0	1
chr10	97263291	97263572	1	3	0	0	1	0
chr10	97342854	97343219	1	4	0	0	0	1
chr10	97531548	97532102	1	4	0	0	0	1
chr10	97538642	97539456	1	4	0	0	0	1
chr10	97542036	97542385	1	4	0	0	0	1
chr10	97571590	97571976	1	4	0	0	0	1
chr10	97574422	97574808	1	4	0	0	0	1
chr10	97583902	97584413	1	4	0	0	0	1
chr10	97687642	97688106	1	4	0	0	0	1
chr10	97796528	97796550	1	4	0	0	0	1
chr10	97796550	97796874	2	3,4	0	0	1	1
chr10	97796874	97797013	1	4	0	0	0	1
chr10	97810169	97810592	1	4	0	0	0	1
chr10	97861517	97861852	1	4	0	0	0	1
chr10	97869593	97869934	1	4	0	0	0	1
chr10	97881025	97881305	1	4	0	0	0	1
chr10	97882362	97883001	1	4	0	0	0	1
chr10	97888354	97889052	1	4	0	0	0	1
chr10	97889329	97890483	1	4	0	0	0	1
chr10	97937385	97937386	1	3	0	0	1	0
chr10	97937386	97937638	2	3,4	0	0	1	1
chr10	97937638	97937687	1	4	0	0	0	1
chr10	97938558	97938919	1	4	0	0	0	1
chr10	97973415	97973713	1	4	0	0	0	1
chr10	98056924	98057232	1	3	0	0	1	0
chr10	98073384	98073699	1	4	0	0	0	1
chr10	98142252	98143015	1	4	0	0	0	1
chr10	98150337	98151011	1	4	0	0	0	1
chr10	98242714	98243025	1	4	0	0	0	1
chr10	98246615	98247370	1	4	0	0	0	1
chr10	98258820	98259285	1	4	0	0	0	1
chr10	98309265	98309691	1	4	0	0	0	1
chr10	98326594	98327103	1	4	0	0	0	1
chr10	98363237	98363923	1	4	0	0	0	1
chr10	98374462	98374791	1	4	0	0	0	1
chr10	98375760	98377068	1	4	0	0	0	1
chr10	98437290	98437752	1	4	0	0	0	1
chr10	98538122	98538443	1	4	0	0	0	1
chr10	98555303	98555576	1	4	0	0	0	1
chr10	98750337	98750817	1	4	0	0	0	1
chr10	98798532	98799017	1	4	0	0	0	1
chr10	98923927	98924218	1	3	0	0	1	0
chr10	98930175	98930468	1	3	0	0	1	0
chr10	98944680	98944967	1	3	0	0	1	0
chr10	99000057	99000483	1	3	0	0	1	0
chr10	99052705	99052975	1	3	0	0	1	0
chr10	99091009	99091298	1	3	0	0	1	0
chr10	99207167	99207432	1	3	0	0	1	0
chr10	99221277	99221679	1	4	0	0	0	1
chr10	99337011	99337328	1	4	0	0	0	1
chr10	99371215	99371566	1	4	0	0	0	1
chr10	99475414	99475787	1	4	0	0	0	1
chr10	99694131	99694157	1	4	0	0	0	1
chr10	99694157	99694408	2	3,4	0	0	1	1
chr10	99694408	99694421	1	3	0	0	1	0
chr10	99777794	99777802	1	4	0	0	0	1
chr10	99777802	99778119	2	3,4	0	0	1	1
chr10	99778119	99778326	1	4	0	0	0	1
chr10	99782277	99782949	1	4	0	0	0	1
chr10	99906350	99906897	1	4	0	0	0	1
chr10	100039043	100039586	1	4	0	0	0	1
chr10	100163891	100164233	1	4	0	0	0	1
chr10	100216798	100217117	1	3	0	0	1	0
chr10	100292375	100292673	1	4	0	0	0	1
chr10	100364717	100365284	1	4	0	0	0	1
chr10	100634659	100635038	1	4	0	0	0	1
chr10	100711322	100711822	1	4	0	0	0	1
chr10	100885928	100886300	1	4	0	0	0	1
chr10	100886300	100886587	2	3,4	0	0	1	1
chr10	100886587	100886641	1	4	0	0	0	1
chr10	101416719	101417245	1	4	0	0	0	1
chr10	101765655	101765972	1	3	0	0	1	0
chr10	101968127	101968429	1	4	0	0	0	1
chr10	102262683	102263510	1	4	0	0	0	1
chr10	102300866	102301261	1	4	0	0	0	1
chr10	102367775	102368249	1	4	0	0	0	1
chr10	102543589	102543873	1	4	0	0	0	1
chr10	102582292	102582604	1	4	0	0	0	1
chr10	102641708	102642169	1	4	0	0	0	1
chr10	102695324	102695634	1	4	0	0	0	1
chr10	102814442	102814904	1	4	0	0	0	1
chr10	102837611	102837956	1	4	0	0	0	1
chr10	103078015	103078523	1	4	0	0	0	1
chr10	103109068	103109556	1	4	0	0	0	1
chr10	103139718	103140023	1	4	0	0	0	1
chr10	103241446	103242215	1	4	0	0	0	1
chr10	103375349	103375663	1	4	0	0	0	1
chr10	103526869	103527262	1	4	0	0	0	1
chr10	103678079	103678405	1	4	0	0	0	1
chr10	103758856	103759708	1	4	0	0	0	1
chr10	103761098	103761884	1	4	0	0	0	1
chr10	103767940	103768410	1	4	0	0	0	1
chr10	103793178	103793990	1	4	0	0	0	1
chr10	103842549	103842808	1	3	0	0	1	0
chr10	104026610	104026735	1	4	0	0	0	1
chr10	104026735	104026928	2	1,4	1	0	0	1
chr10	104026928	104027129	3	1,2,4	1	1	0	1
chr10	104027129	104027274	1	4	0	0	0	1
chr10	104067266	104067718	1	4	0	0	0	1
chr10	104068716	104069279	1	4	0	0	0	1
chr10	104076606	104077335	1	4	0	0	0	1
chr10	104120687	104120990	1	4	0	0	0	1
chr10	104159342	104159624	1	4	0	0	0	1
chr10	104189189	104189483	1	4	0	0	0	1
chr10	104202566	104202948	1	4	0	0	0	1
chr10	104405287	104405586	1	3	0	0	1	0
chr10	104437399	104437737	1	4	0	0	0	1
chr10	104562201	104562491	1	4	0	0	0	1
chr10	104576971	104577541	1	4	0	0	0	1
chr10	104686990	104687281	1	3	0	0	1	0
chr10	104694975	104695284	1	4	0	0	0	1
chr10	104705018	104705349	1	4	0	0	0	1
chr10	104796971	104797182	1	2	0	1	0	0
chr10	104824263	104824554	1	4	0	0	0	1
chr10	104936151	104936470	1	4	0	0	0	1
chr10	104978633	104979189	1	3	0	0	1	0
chr10	105041743	105042463	1	4	0	0	0	1
chr10	105064083	105064400	1	4	0	0	0	1
chr10	105081789	105082123	1	4	0	0	0	1
chr10	105167655	105167880	1	3	0	0	1	0
chr10	105167880	105167959	2	3,4	0	0	1	1
chr10	105167959	105168272	1	4	0	0	0	1
chr10	105173572	105173848	1	4	0	0	0	1
chr10	105186944	105187223	1	4	0	0	0	1
chr10	105187223	105187484	3	1,3,4	1	0	1	1
chr10	105187484	105187489	2	1,4	1	0	0	1
chr10	105187489	105188051	1	4	0	0	0	1
chr10	105188670	105189140	1	4	0	0	0	1
chr10	105197690	105198150	1	4	0	0	0	1
chr10	105198150	105198566	2	3,4	0	0	1	1
chr10	105198566	105198588	1	4	0	0	0	1
chr10	105213568	105213930	1	4	0	0	0	1
chr10	105329461	105329766	1	4	0	0	0	1
chr10	105336500	105336829	1	4	0	0	0	1
chr10	105398994	105399286	1	4	0	0	0	1
chr10	105451414	105451706	1	4	0	0	0	1
chr10	105544926	105545236	1	3	0	0	1	0
chr10	105622861	105623113	1	3	0	0	1	0
chr10	105640966	105641257	1	4	0	0	0	1
chr10	105712073	105712337	1	3	0	0	1	0
chr10	105721364	105721670	1	4	0	0	0	1
chr10	105768769	105769211	1	4	0	0	0	1
chr10	105769730	105770125	1	4	0	0	0	1
chr10	105789225	105789500	1	4	0	0	0	1
chr10	105910697	105911132	1	4	0	0	0	1
chr10	105913762	105914035	1	3	0	0	1	0
chr10	105927220	105927489	1	3	0	0	1	0
chr10	105940201	105940540	1	4	0	0	0	1
chr10	105952112	105952669	1	4	0	0	0	1
chr10	105999887	106000248	1	4	0	0	0	1
chr10	106012294	106012636	1	4	0	0	0	1
chr10	106029846	106030410	1	3	0	0	1	0
chr10	106117486	106117749	1	3	0	0	1	0
chr10	106144486	106144751	1	3	0	0	1	0
chr10	106165438	106165712	1	4	0	0	0	1
chr10	106175862	106176445	1	4	0	0	0	1
chr10	106283888	106284145	1	3	0	0	1	0
chr10	106335337	106335721	1	4	0	0	0	1
chr10	106425028	106425303	1	4	0	0	0	1
chr10	106441704	106442053	1	4	0	0	0	1
chr10	106442660	106443001	1	4	0	0	0	1
chr10	106446965	106447382	1	4	0	0	0	1
chr10	106515498	106515947	1	4	0	0	0	1
chr10	106519997	106520422	1	4	0	0	0	1
chr10	106533704	106534054	1	4	0	0	0	1
chr10	106560689	106561361	1	4	0	0	0	1
chr10	106597738	106598014	1	4	0	0	0	1
chr10	106814024	106814282	1	3	0	0	1	0
chr10	106837373	106837694	1	4	0	0	0	1
chr10	106855510	106855814	1	4	0	0	0	1
chr10	106973509	106973780	1	4	0	0	0	1
chr10	107157730	107158110	1	3	0	0	1	0
chr10	107169602	107169880	1	4	0	0	0	1
chr10	107268831	107269104	1	4	0	0	0	1
chr10	107280404	107280675	1	3	0	0	1	0
chr10	107375639	107376579	1	4	0	0	0	1
chr10	107401612	107401878	1	3	0	0	1	0
chr10	107565498	107565835	1	4	0	0	0	1
chr10	107624950	107625241	1	3	0	0	1	0
chr10	107627106	107627382	1	3	0	0	1	0
chr10	107635065	107635396	1	4	0	0	0	1
chr10	107653863	107654461	1	4	0	0	0	1
chr10	107756873	107757153	1	4	0	0	0	1
chr10	107814594	107814938	1	4	0	0	0	1
chr10	107816481	107816752	1	4	0	0	0	1
chr10	107830625	107830884	1	1	1	0	0	0
chr10	107890951	107891421	1	3	0	0	1	0
chr10	107941182	107941764	1	3	0	0	1	0
chr10	107989504	107989768	1	3	0	0	1	0
chr10	108088208	108088552	1	4	0	0	0	1
chr10	108149700	108150090	1	4	0	0	0	1
chr10	108182381	108182807	1	4	0	0	0	1
chr10	108358987	108359324	1	4	0	0	0	1
chr10	108405886	108406231	1	4	0	0	0	1
chr10	108588699	108589009	1	3	0	0	1	0
chr10	108786990	108787259	1	3	0	0	1	0
chr10	108799479	108799741	1	3	0	0	1	0
chr10	108806285	108806596	1	4	0	0	0	1
chr10	108812253	108812525	1	4	0	0	0	1
chr10	108815927	108816264	1	4	0	0	0	1
chr10	108834026	108834311	1	3	0	0	1	0
chr10	109066972	109067389	1	4	0	0	0	1
chr10	109136975	109137333	1	4	0	0	0	1
chr10	109173802	109174149	1	4	0	0	0	1
chr10	109192769	109193051	1	3	0	0	1	0
chr10	109195159	109195380	1	2	0	1	0	0
chr10	109204922	109206846	1	4	0	0	0	1
chr10	109255156	109255467	1	4	0	0	0	1
chr10	109282311	109282781	1	4	0	0	0	1
chr10	109343659	109344120	1	4	0	0	0	1
chr10	109354063	109354316	1	3	0	0	1	0
chr10	109430419	109431441	1	4	0	0	0	1
chr10	109434322	109434630	1	4	0	0	0	1
chr10	109638880	109639350	1	4	0	0	0	1
chr10	109772748	109773140	1	4	0	0	0	1
chr10	109788302	109788603	1	4	0	0	0	1
chr10	109804287	109804617	1	4	0	0	0	1
chr10	110069719	110070246	1	4	0	0	0	1
chr10	110147766	110148424	1	4	0	0	0	1
chr10	110273491	110273912	1	4	0	0	0	1
chr10	110323469	110323951	1	4	0	0	0	1
chr10	110326512	110326807	1	4	0	0	0	1
chr10	110359093	110359757	1	4	0	0	0	1
chr10	110361922	110362351	1	4	0	0	0	1
chr10	110396225	110396539	1	4	0	0	0	1
chr10	110397970	110399615	1	4	0	0	0	1
chr10	110407582	110407992	1	4	0	0	0	1
chr10	110456902	110457437	1	4	0	0	0	1
chr10	110458685	110458962	1	4	0	0	0	1
chr10	110622986	110623279	1	4	0	0	0	1
chr10	110692593	110693351	1	4	0	0	0	1
chr10	110708547	110708837	1	4	0	0	0	1
chr10	110802082	110803036	1	4	0	0	0	1
chr10	110851772	110852166	1	4	0	0	0	1
chr10	110852166	110852393	2	1,4	1	0	0	1
chr10	110852393	110852755	1	4	0	0	0	1
chr10	110860017	110860289	1	4	0	0	0	1
chr10	111060385	111060728	1	4	0	0	0	1
chr10	111132484	111132747	1	3	0	0	1	0
chr10	111156652	111156935	1	4	0	0	0	1
chr10	111222120	111222384	1	3	0	0	1	0
chr10	111250569	111251112	1	4	0	0	0	1
chr10	111267441	111267736	1	4	0	0	0	1
chr10	111281745	111282127	1	4	0	0	0	1
chr10	111408535	111408807	1	3	0	0	1	0
chr10	111551091	111551397	1	3	0	0	1	0
chr10	111568374	111568660	1	3	0	0	1	0
chr10	111575161	111575509	1	4	0	0	0	1
chr10	111616067	111616328	1	3	0	0	1	0
chr10	111702991	111703337	1	3	0	0	1	0
chr10	111779179	111779517	1	4	0	0	0	1
chr10	111808311	111809178	1	4	0	0	0	1
chr10	111845512	111845808	1	4	0	0	0	1
chr10	111897540	111897855	1	4	0	0	0	1
chr10	112001961	112002046	1	4	0	0	0	1
chr10	112002046	112002379	3	1,3,4	1	0	1	1
chr10	112002379	112002416	2	1,4	1	0	0	1
chr10	112002416	112002627	1	4	0	0	0	1
chr10	112055220	112055612	1	3	0	0	1	0
chr10	112148267	112148357	1	4	0	0	0	1
chr10	112148357	112148642	2	3,4	0	0	1	1
chr10	112148642	112148877	3	1,3,4	1	0	1	1
chr10	112148877	112148912	2	3,4	0	0	1	1
chr10	112148912	112149053	1	4	0	0	0	1
chr10	112202526	112202823	1	4	0	0	0	1
chr10	112202823	112203066	2	2,4	0	1	0	1
chr10	112203066	112203108	1	4	0	0	0	1
chr10	112209794	112210512	1	4	0	0	0	1
chr10	112261177	112261964	1	4	0	0	0	1
chr10	112298524	112299065	1	4	0	0	0	1
chr10	112361916	112362734	1	4	0	0	0	1
chr10	112415563	112415988	1	3	0	0	1	0
chr10	112499823	112500081	1	3	0	0	1	0
chr10	112502045	112502303	1	3	0	0	1	0
chr10	112621990	112622360	1	4	0	0	0	1
chr10	112631348	112632045	1	4	0	0	0	1
chr10	112731974	112732362	1	4	0	0	0	1
chr10	112827591	112827978	1	4	0	0	0	1
chr10	112832441	112832773	1	4	0	0	0	1
chr10	112915724	112916045	1	4	0	0	0	1
chr10	113004075	113004417	1	4	0	0	0	1
chr10	113037704	113037977	1	4	0	0	0	1
chr10	113057555	113057855	1	4	0	0	0	1
chr10	113069569	113070027	1	4	0	0	0	1
chr10	113071718	113071996	1	3	0	0	1	0
chr10	113073729	113074211	1	4	0	0	0	1
chr10	113087212	113087514	1	4	0	0	0	1
chr10	113092525	113092748	1	1	1	0	0	0
chr10	113093411	113093714	1	4	0	0	0	1
chr10	113196834	113197147	1	4	0	0	0	1
chr10	113297212	113297619	1	4	0	0	0	1
chr10	113299248	113299250	1	3	0	0	1	0
chr10	113299250	113299663	2	3,4	0	0	1	1
chr10	113299663	113299696	1	4	0	0	0	1
chr10	113362427	113363393	1	4	0	0	0	1
chr10	113395859	113396131	1	3	0	0	1	0
chr10	113420148	113421163	1	4	0	0	0	1
chr10	113466909	113467232	1	4	0	0	0	1
chr10	113468533	113468902	1	4	0	0	0	1
chr10	113550158	113551027	1	4	0	0	0	1
chr10	113551874	113552642	1	4	0	0	0	1
chr10	113565457	113565911	1	4	0	0	0	1
chr10	113630176	113630448	1	4	0	0	0	1
chr10	113631927	113632247	1	4	0	0	0	1
chr10	113644538	113644961	1	4	0	0	0	1
chr10	113656701	113657006	1	4	0	0	0	1
chr10	113739484	113739927	1	4	0	0	0	1
chr10	113763299	113764005	1	4	0	0	0	1
chr10	113895067	113895492	1	4	0	0	0	1
chr10	113947889	113948506	1	4	0	0	0	1
chr10	113982727	113983013	1	4	0	0	0	1
chr10	114026244	114026961	1	4	0	0	0	1
chr10	114051760	114052176	1	4	0	0	0	1
chr10	114132768	114133041	1	4	0	0	0	1
chr10	114203365	114203681	1	4	0	0	0	1
chr10	114318036	114318384	1	4	0	0	0	1
chr10	114391024	114391317	1	4	0	0	0	1
chr10	114471350	114472815	1	4	0	0	0	1
chr10	114492367	114493021	1	4	0	0	0	1
chr10	114506852	114508169	1	4	0	0	0	1
chr10	114560421	114560907	1	4	0	0	0	1
chr10	114624968	114625575	1	4	0	0	0	1
chr10	114681616	114681990	1	4	0	0	0	1
chr10	114697132	114697829	1	4	0	0	0	1
chr10	114758055	114758396	1	4	0	0	0	1
chr10	114849814	114850100	1	4	0	0	0	1
chr10	114877322	114877680	1	4	0	0	0	1
chr10	114918208	114918762	1	4	0	0	0	1
chr10	115049683	115050520	1	4	0	0	0	1
chr10	115306132	115306460	1	4	0	0	0	1
chr10	115358981	115359341	1	4	0	0	0	1
chr10	115441362	115441367	1	4	0	0	0	1
chr10	115441367	115441620	2	3,4	0	0	1	1
chr10	115441620	115441728	1	4	0	0	0	1
chr10	115483115	115483408	1	4	0	0	0	1
chr10	115524939	115525430	1	3	0	0	1	0
chr10	115528323	115528652	1	4	0	0	0	1
chr10	115660598	115660892	1	4	0	0	0	1
chr10	115829075	115829334	1	3	0	0	1	0
chr10	115857620	115858359	1	4	0	0	0	1
chr10	115861229	115861609	1	4	0	0	0	1
chr10	115887812	115888139	1	3	0	0	1	0
chr10	115934580	115934945	1	4	0	0	0	1
chr10	115990450	115990841	1	3	0	0	1	0
chr10	115998256	115998764	1	4	0	0	0	1
chr10	116080477	116081129	1	4	0	0	0	1
chr10	116208190	116208484	1	3	0	0	1	0
chr10	116425064	116425453	1	4	0	0	0	1
chr10	116538595	116538889	1	4	0	0	0	1
chr10	116585763	116586098	1	4	0	0	0	1
chr10	116752422	116752805	1	4	0	0	0	1
chr10	116926339	116926629	1	4	0	0	0	1
chr10	117312799	117313176	1	4	0	0	0	1
chr10	117387681	117388129	1	4	0	0	0	1
chr10	117653239	117653586	1	4	0	0	0	1
chr10	117662812	117663230	1	4	0	0	0	1
chr10	117663741	117664262	1	4	0	0	0	1
chr10	117684478	117684884	1	4	0	0	0	1
chr10	117721040	117721328	1	4	0	0	0	1
chr10	117777024	117777355	1	4	0	0	0	1
chr10	117782229	117782705	1	4	0	0	0	1
chr10	117790202	117790829	1	4	0	0	0	1
chr10	117892525	117893028	1	4	0	0	0	1
chr10	117904492	117904966	1	4	0	0	0	1
chr10	117989503	117989828	1	3	0	0	1	0
chr10	118210073	118210854	1	4	0	0	0	1
chr10	118292932	118293642	1	4	0	0	0	1
chr10	118385039	118385333	1	4	0	0	0	1
chr10	118485832	118485847	1	4	0	0	0	1
chr10	118485847	118486247	2	3,4	0	0	1	1
chr10	118486247	118486492	1	3	0	0	1	0
chr10	118508249	118509212	1	4	0	0	0	1
chr10	118541360	118541643	1	4	0	0	0	1
chr10	118755278	118755613	1	4	0	0	0	1
chr10	118768513	118769503	1	4	0	0	0	1
chr10	118770739	118771062	1	4	0	0	0	1
chr10	118799727	118800099	1	4	0	0	0	1
chr10	118946981	118947444	1	4	0	0	0	1
chr10	118959286	118959571	1	4	0	0	0	1
chr10	119019379	119019716	1	4	0	0	0	1
chr10	119201034	119201311	1	4	0	0	0	1
chr10	119241410	119241790	1	3	0	0	1	0
chr10	119314994	119315455	1	4	0	0	0	1
chr10	119317047	119317791	1	4	0	0	0	1
chr10	119428932	119429272	1	4	0	0	0	1
chr10	119461559	119461863	1	4	0	0	0	1
chr10	119466936	119467269	1	4	0	0	0	1
chr10	119521839	119522288	1	4	0	0	0	1
chr10	119786119	119786530	1	4	0	0	0	1
chr10	119833243	119833540	1	4	0	0	0	1
chr10	119892351	119892684	1	4	0	0	0	1
chr10	120107165	120107580	1	4	0	0	0	1
chr10	120154778	120155053	1	4	0	0	0	1
chr10	120170939	120171213	1	4	0	0	0	1
chr10	120173868	120174337	1	4	0	0	0	1
chr10	120266098	120266557	1	4	0	0	0	1
chr10	120331112	120331429	1	4	0	0	0	1
chr10	120387096	120387615	1	4	0	0	0	1
chr10	120585141	120585455	1	4	0	0	0	1
chr10	120668648	120668968	1	3	0	0	1	0
chr10	120760816	120761142	1	4	0	0	0	1
chr10	120935723	120936039	1	4	0	0	0	1
chr10	120963672	120964145	1	4	0	0	0	1
chr10	120979611	120980280	1	4	0	0	0	1
chr10	120981331	120981738	1	4	0	0	0	1
chr10	121014492	121015146	1	4	0	0	0	1
chr10	121113058	121113277	1	2	0	1	0	0
chr10	121116435	121116740	1	4	0	0	0	1
chr10	121154705	121155539	1	4	0	0	0	1
chr10	121159165	121159449	1	4	0	0	0	1
chr10	121161233	121161534	1	3	0	0	1	0
chr10	121221465	121221826	1	3	0	0	1	0
chr10	121309000	121309426	1	4	0	0	0	1
chr10	121310144	121310624	1	4	0	0	0	1
chr10	121321772	121322120	1	4	0	0	0	1
chr10	121336344	121336674	1	4	0	0	0	1
chr10	121495729	121496231	1	4	0	0	0	1
chr10	121510076	121510744	1	4	0	0	0	1
chr10	121512304	121512582	1	4	0	0	0	1
chr10	121540845	121541428	1	4	0	0	0	1
chr10	121553291	121554130	1	4	0	0	0	1
chr10	121579412	121580120	1	4	0	0	0	1
chr10	121675199	121675544	1	4	0	0	0	1
chr10	121689977	121690253	1	4	0	0	0	1
chr10	121779489	121779762	1	4	0	0	0	1
chr10	121794076	121794353	1	4	0	0	0	1
chr10	121823785	121824576	1	4	0	0	0	1
chr10	122056862	122057263	1	4	0	0	0	1
chr10	122063384	122063759	1	4	0	0	0	1
chr10	122119808	122120219	1	4	0	0	0	1
chr10	122140384	122141094	1	4	0	0	0	1
chr10	122286778	122287120	1	4	0	0	0	1
chr10	122344559	122345295	1	4	0	0	0	1
chr10	122348543	122349261	1	4	0	0	0	1
chr10	122353684	122354010	1	4	0	0	0	1
chr10	122706212	122706518	1	4	0	0	0	1
chr10	122709656	122709975	1	4	0	0	0	1
chr10	122725547	122725837	1	4	0	0	0	1
chr10	122967476	122967766	1	3	0	0	1	0
chr10	123026456	123026999	1	4	0	0	0	1
chr10	123062957	123063134	1	4	0	0	0	1
chr10	123063134	123063275	2	3,4	0	0	1	1
chr10	123063275	123063572	1	3	0	0	1	0
chr10	123180499	123181204	1	4	0	0	0	1
chr10	123207852	123208193	1	4	0	0	0	1
chr10	123223636	123223920	1	4	0	0	0	1
chr10	123441372	123441647	1	3	0	0	1	0
chr10	123605496	123605760	1	3	0	0	1	0
chr10	123719693	123719947	1	4	0	0	0	1
chr10	123719947	123720213	2	1,4	1	0	0	1
chr10	123720213	123720333	1	4	0	0	0	1
chr10	123762310	123762609	1	3	0	0	1	0
chr10	123786867	123787137	1	3	0	0	1	0
chr10	123790352	123790366	1	4	0	0	0	1
chr10	123790366	123790684	2	3,4	0	0	1	1
chr10	123790684	123790837	1	4	0	0	0	1
chr10	123821049	123821417	1	4	0	0	0	1
chr10	123900952	123901305	1	4	0	0	0	1
chr10	123945419	123945716	1	4	0	0	0	1
chr10	124024976	124025347	1	4	0	0	0	1
chr10	124227298	124227312	1	4	0	0	0	1
chr10	124227312	124227776	2	3,4	0	0	1	1
chr10	124227776	124227812	1	4	0	0	0	1
chr10	124305100	124305488	1	4	0	0	0	1
chr10	124306316	124307640	1	4	0	0	0	1
chr10	124319752	124320543	1	4	0	0	0	1
chr10	124627097	124627411	1	4	0	0	0	1
chr10	124629466	124629737	1	4	0	0	0	1
chr10	124691280	124691638	1	4	0	0	0	1
chr10	124693355	124693861	1	4	0	0	0	1
chr10	124707217	124707501	1	4	0	0	0	1
chr10	124710419	124710739	1	4	0	0	0	1
chr10	124718022	124718496	1	4	0	0	0	1
chr10	124732825	124732966	1	4	0	0	0	1
chr10	124732966	124733013	3	2,3,4	0	1	1	1
chr10	124733013	124733278	4	1,2,3,4	1	1	1	1
chr10	124733278	124733299	3	2,3,4	0	1	1	1
chr10	124733299	124733335	2	2,4	0	1	0	1
chr10	124733335	124734042	1	4	0	0	0	1
chr10	124943860	124944239	1	4	0	0	0	1
chr10	125037159	125037918	1	4	0	0	0	1
chr10	125045153	125045833	1	4	0	0	0	1
chr10	125045833	125046106	2	2,4	0	1	0	1
chr10	125046106	125046310	1	4	0	0	0	1
chr10	125096462	125096758	1	4	0	0	0	1
chr10	125123466	125123785	1	4	0	0	0	1
chr10	125190658	125191306	1	4	0	0	0	1
chr10	125200885	125201691	1	4	0	0	0	1
chr10	125203287	125204502	1	4	0	0	0	1
chr10	125209393	125210009	1	4	0	0	0	1
chr10	125287938	125288200	1	3	0	0	1	0
chr10	125316444	125317166	1	4	0	0	0	1
chr10	125344532	125344826	1	4	0	0	0	1
chr10	125383181	125383471	1	4	0	0	0	1
chr10	125387595	125388162	1	4	0	0	0	1
chr10	125426399	125426673	1	3	0	0	1	0
chr10	125445318	125445577	1	3	0	0	1	0
chr10	125584840	125585379	1	4	0	0	0	1
chr10	125607750	125608344	1	4	0	0	0	1
chr10	125633331	125634129	1	4	0	0	0	1
