chrom	start	end	num	list	/hpc/pmc_drost/PROJECTS/swang/CUT_RUN/nhung_test/peakCalling/SCC-ChIC-PMC-DRO-L1/narrow/SCC-ChIC-PMC-DRO-L1_paired_control_peaks.narrowPeak	/hpc/pmc_drost/PROJECTS/swang/CUT_RUN/nhung_test/peakCalling/SCC-ChIC-PMC-DRO-L5/narrow/SCC-ChIC-PMC-DRO-L5_paired_control_peaks.narrowPeak	/hpc/pmc_drost/PROJECTS/swang/CUT_RUN/nhung_test/peakCalling/bulkChIC-PMC-DRO-014/narrow/bulkChIC-PMC-DRO-014_paired_control_peaks.narrowPeak	/hpc/pmc_drost/PROJECTS/swang/CUT_RUN/nhung_test/peakCalling/SCC-bulkChIC-PMC-DRO-005/narrow/SCC-bulkChIC-PMC-DRO-005_paired_control_peaks.narrowPeak
chr14	32028750	32029199	1	4	0	0	0	1
chr14	32129032	32129460	1	4	0	0	0	1
chr14	32696259	32696584	1	3	0	0	1	0
chr14	32708819	32709204	1	4	0	0	0	1
chr14	32793882	32794228	1	4	0	0	0	1
chr14	32849223	32849475	1	4	0	0	0	1
chr14	33073217	33073719	1	4	0	0	0	1
chr14	33424865	33425343	1	4	0	0	0	1
chr14	33451124	33451388	1	4	0	0	0	1
chr14	33475648	33475951	1	4	0	0	0	1
chr14	33551428	33552055	1	4	0	0	0	1
chr14	33704571	33704882	1	4	0	0	0	1
chr14	33738169	33738549	1	3	0	0	1	0
chr14	33756693	33756955	1	4	0	0	0	1
chr14	34227870	34228402	1	4	0	0	0	1
chr14	35067152	35067438	1	4	0	0	0	1
chr14	35196467	35197206	1	4	0	0	0	1
chr14	35365307	35365954	1	4	0	0	0	1
chr14	35700071	35700409	1	4	0	0	0	1
chr14	35718072	35718340	1	4	0	0	0	1
chr14	35878469	35878888	1	4	0	0	0	1
chr14	35888661	35888933	1	4	0	0	0	1
chr14	35985833	35986492	1	4	0	0	0	1
chr14	35989217	35989486	1	3	0	0	1	0
chr14	36091022	36091476	1	4	0	0	0	1
chr14	36136820	36137696	1	4	0	0	0	1
chr14	36277331	36277627	1	4	0	0	0	1
chr14	36427459	36427797	1	4	0	0	0	1
chr14	36430032	36430303	1	4	0	0	0	1
chr14	36688110	36688413	1	4	0	0	0	1
chr14	36884189	36884487	1	3	0	0	1	0
chr14	36962499	36962772	1	4	0	0	0	1
chr14	36994904	36995283	1	4	0	0	0	1
chr14	37334657	37334985	1	3	0	0	1	0
chr14	37450974	37450975	1	3	0	0	1	0
chr14	37450975	37451288	2	3,4	0	0	1	1
chr14	37451288	37451379	1	4	0	0	0	1
chr14	37509238	37509503	1	4	0	0	0	1
chr14	37541486	37541943	1	4	0	0	0	1
chr14	37916830	37917105	1	4	0	0	0	1
chr14	37937494	37937749	1	2	0	1	0	0
chr14	38078270	38078573	1	4	0	0	0	1
chr14	38450692	38451001	1	4	0	0	0	1
chr14	38495969	38496446	1	4	0	0	0	1
chr14	38510317	38510703	1	3	0	0	1	0
chr14	38563790	38564131	1	4	0	0	0	1
chr14	38718580	38718870	1	3	0	0	1	0
chr14	38873984	38874243	1	4	0	0	0	1
chr14	39446233	39446492	1	4	0	0	0	1
chr14	39447222	39447648	1	4	0	0	0	1
chr14	39451513	39451931	1	4	0	0	0	1
chr14	39873609	39874141	1	4	0	0	0	1
chr14	39946631	39947175	1	4	0	0	0	1
chr14	40219652	40219989	1	4	0	0	0	1
chr14	40393120	40393393	1	4	0	0	0	1
chr14	40431194	40431542	1	3	0	0	1	0
chr14	40886853	40887104	1	4	0	0	0	1
chr14	41013946	41014215	1	3	0	0	1	0
chr14	41066035	41066284	1	4	0	0	0	1
chr14	41148003	41148272	1	4	0	0	0	1
chr14	41364427	41364701	1	3	0	0	1	0
chr14	41424704	41425071	1	4	0	0	0	1
chr14	41457458	41457789	1	4	0	0	0	1
chr14	41502969	41503490	1	4	0	0	0	1
chr14	41555899	41556196	1	3	0	0	1	0
chr14	41643872	41644135	1	3	0	0	1	0
chr14	42056505	42056758	1	4	0	0	0	1
chr14	42215142	42215395	1	4	0	0	0	1
chr14	42245263	42245542	1	4	0	0	0	1
chr14	42406253	42406524	1	3	0	0	1	0
chr14	42454243	42454589	1	4	0	0	0	1
chr14	42519112	42519382	1	4	0	0	0	1
chr14	42629468	42629754	1	4	0	0	0	1
chr14	42772105	42772353	1	4	0	0	0	1
chr14	42779876	42780127	1	4	0	0	0	1
chr14	43399419	43399686	1	3	0	0	1	0
chr14	43687844	43688149	1	4	0	0	0	1
chr14	43828920	43829197	1	4	0	0	0	1
chr14	43857868	43858248	1	4	0	0	0	1
chr14	44212238	44212556	1	4	0	0	0	1
chr14	44363907	44364231	1	3	0	0	1	0
chr14	44486457	44486716	1	4	0	0	0	1
chr14	44760538	44760830	1	4	0	0	0	1
chr14	45223826	45224136	1	4	0	0	0	1
chr14	45348666	45348960	1	4	0	0	0	1
chr14	45399951	45400212	1	3	0	0	1	0
chr14	45426337	45426617	1	3	0	0	1	0
chr14	45540234	45540695	1	4	0	0	0	1
chr14	45566365	45566635	1	3	0	0	1	0
chr14	45571954	45572214	1	4	0	0	0	1
chr14	45619714	45619924	1	1	1	0	0	0
chr14	46257385	46257660	1	4	0	0	0	1
chr14	46385683	46385985	1	4	0	0	0	1
chr14	46625681	46625929	1	4	0	0	0	1
chr14	46748969	46749309	1	4	0	0	0	1
chr14	46944485	46944835	1	4	0	0	0	1
chr14	46988307	46988641	1	4	0	0	0	1
chr14	47237870	47238238	1	4	0	0	0	1
chr14	47413087	47413422	1	4	0	0	0	1
chr14	47442064	47442439	1	4	0	0	0	1
chr14	47442439	47442842	2	3,4	0	0	1	1
chr14	47442842	47442882	1	4	0	0	0	1
chr14	48423561	48423819	1	4	0	0	0	1
chr14	48511765	48512043	1	4	0	0	0	1
chr14	48563300	48563608	1	4	0	0	0	1
chr14	48668008	48668336	1	4	0	0	0	1
chr14	48986558	48986889	1	4	0	0	0	1
chr14	49505201	49505768	1	4	0	0	0	1
chr14	49549851	49550294	1	4	0	0	0	1
chr14	49873669	49873920	1	4	0	0	0	1
chr14	50013261	50013276	1	4	0	0	0	1
chr14	50013276	50013616	2	3,4	0	0	1	1
chr14	50013616	50014029	1	4	0	0	0	1
chr14	50441782	50442034	1	4	0	0	0	1
chr14	51020458	51020905	1	4	0	0	0	1
chr14	51505940	51506230	1	4	0	0	0	1
chr14	51583583	51583853	1	3	0	0	1	0
chr14	51846487	51846902	1	4	0	0	0	1
chr14	51867295	51867580	1	3	0	0	1	0
chr14	51909967	51910289	1	3	0	0	1	0
chr14	52399751	52400297	1	4	0	0	0	1
chr14	52835097	52835884	1	4	0	0	0	1
chr14	52873030	52873510	1	4	0	0	0	1
chr14	53524222	53524499	1	4	0	0	0	1
chr14	53602338	53602630	1	4	0	0	0	1
chr14	53840331	53841255	1	4	0	0	0	1
chr14	53924633	53925255	1	4	0	0	0	1
chr14	53990396	53990667	1	4	0	0	0	1
chr14	54133730	54133791	1	3	0	0	1	0
chr14	54133791	54134381	2	3,4	0	0	1	1
chr14	54134381	54134526	1	4	0	0	0	1
chr14	54271080	54271380	1	3	0	0	1	0
chr14	54479048	54479300	1	4	0	0	0	1
chr14	54773241	54773903	1	4	0	0	0	1
chr14	54830722	54831007	1	3	0	0	1	0
chr14	55024307	55024684	1	4	0	0	0	1
chr14	55116191	55116815	1	4	0	0	0	1
chr14	55389084	55389382	1	4	0	0	0	1
chr14	55398705	55399112	1	4	0	0	0	1
chr14	55515030	55515399	1	4	0	0	0	1
chr14	55557186	55557680	1	4	0	0	0	1
chr14	55803090	55803453	1	4	0	0	0	1
chr14	55914447	55915332	1	4	0	0	0	1
chr14	55949590	55949861	1	4	0	0	0	1
chr14	56000841	56001237	1	4	0	0	0	1
chr14	56005503	56005819	1	4	0	0	0	1
chr14	56198958	56199262	1	4	0	0	0	1
chr14	56592808	56593290	1	4	0	0	0	1
chr14	56681754	56682050	1	3	0	0	1	0
chr14	56745992	56746735	1	4	0	0	0	1
chr14	56949741	56950075	1	4	0	0	0	1
chr14	56952631	56952929	1	4	0	0	0	1
chr14	57463885	57464034	1	4	0	0	0	1
chr14	57464034	57464426	2	3,4	0	0	1	1
chr14	57464426	57464846	1	4	0	0	0	1
chr14	57613766	57614019	1	4	0	0	0	1
chr14	57659302	57659559	1	4	0	0	0	1
chr14	57769032	57769338	1	4	0	0	0	1
chr14	57831931	57832560	1	4	0	0	0	1
chr14	57974881	57975299	1	4	0	0	0	1
chr14	57979425	57980212	1	4	0	0	0	1
chr14	58082634	58083091	1	4	0	0	0	1
chr14	58465651	58465924	1	3	0	0	1	0
chr14	58482979	58483284	1	4	0	0	0	1
chr14	58485763	58486018	1	4	0	0	0	1
chr14	58562062	58562367	1	4	0	0	0	1
chr14	58921857	58922183	1	4	0	0	0	1
chr14	59028432	59029005	1	4	0	0	0	1
chr14	59313387	59313830	1	4	0	0	0	1
chr14	59321431	59322106	1	4	0	0	0	1
chr14	59421658	59421918	1	4	0	0	0	1
chr14	59655379	59655686	1	4	0	0	0	1
chr14	59689533	59689961	1	4	0	0	0	1
chr14	59722164	59722457	1	4	0	0	0	1
chr14	59778543	59779213	1	4	0	0	0	1
chr14	59785629	59785989	1	3	0	0	1	0
chr14	60044582	60044865	1	4	0	0	0	1
chr14	60106293	60106752	1	4	0	0	0	1
chr14	60405570	60405862	2	3,4	0	0	1	1
chr14	60405862	60405876	1	3	0	0	1	0
chr14	60489622	60489898	1	4	0	0	0	1
chr14	60565367	60565731	1	4	0	0	0	1
chr14	61378847	61379283	1	4	0	0	0	1
chr14	61380666	61380991	1	4	0	0	0	1
chr14	61492018	61492397	1	4	0	0	0	1
chr14	61522342	61522637	1	4	0	0	0	1
chr14	61524964	61525337	2	3,4	0	0	1	1
chr14	61525337	61525727	1	4	0	0	0	1
chr14	61581294	61581863	1	4	0	0	0	1
chr14	61661960	61662965	1	4	0	0	0	1
chr14	61846011	61846774	1	4	0	0	0	1
chr14	61880063	61880338	1	4	0	0	0	1
chr14	61964846	61965376	1	4	0	0	0	1
chr14	61973677	61973939	1	4	0	0	0	1
chr14	62017587	62017942	1	4	0	0	0	1
chr14	62031626	62032082	1	4	0	0	0	1
chr14	62078580	62078913	1	4	0	0	0	1
chr14	62165059	62165391	1	4	0	0	0	1
chr14	62198123	62198396	1	4	0	0	0	1
chr14	62223412	62223659	1	4	0	0	0	1
chr14	62647542	62647802	1	4	0	0	0	1
chr14	62734224	62734495	1	4	0	0	0	1
chr14	62738732	62739011	1	4	0	0	0	1
chr14	62777937	62778215	1	4	0	0	0	1
chr14	62790202	62790521	1	4	0	0	0	1
chr14	62910024	62910313	1	4	0	0	0	1
chr14	63012585	63012968	1	3	0	0	1	0
chr14	63021178	63021477	1	4	0	0	0	1
chr14	63174723	63175052	1	4	0	0	0	1
chr14	63266252	63266295	1	4	0	0	0	1
chr14	63266295	63266564	2	3,4	0	0	1	1
chr14	63266564	63266614	1	4	0	0	0	1
chr14	63358523	63358776	1	4	0	0	0	1
chr14	63564351	63564712	1	4	0	0	0	1
chr14	63677742	63678203	1	4	0	0	0	1
chr14	63752641	63752936	1	4	0	0	0	1
chr14	63755348	63755615	1	4	0	0	0	1
chr14	63864227	63864779	1	4	0	0	0	1
chr14	64303610	64303880	1	4	0	0	0	1
chr14	64540224	64540690	1	4	0	0	0	1
chr14	64606439	64606464	1	4	0	0	0	1
chr14	64606464	64606667	2	1,4	1	0	0	1
chr14	64606667	64606715	1	4	0	0	0	1
chr14	64661700	64662345	1	4	0	0	0	1
chr14	64852143	64852477	1	4	0	0	0	1
chr14	65102434	65103060	1	4	0	0	0	1
chr14	65180190	65180792	1	4	0	0	0	1
chr14	65213106	65213430	1	3	0	0	1	0
chr14	65273681	65273933	1	4	0	0	0	1
chr14	65323494	65323805	1	4	0	0	0	1
chr14	65343980	65344053	1	4	0	0	0	1
chr14	65344053	65344159	2	3,4	0	0	1	1
chr14	65344159	65344364	3	2,3,4	0	1	1	1
chr14	65344364	65344385	2	3,4	0	0	1	1
chr14	65344385	65344468	1	4	0	0	0	1
chr14	65462604	65462863	1	4	0	0	0	1
chr14	65521050	65521350	1	4	0	0	0	1
chr14	65937642	65937895	1	4	0	0	0	1
chr14	66038447	66038464	1	3	0	0	1	0
chr14	66038464	66039117	2	3,4	0	0	1	1
chr14	66039117	66039321	1	4	0	0	0	1
chr14	66044097	66044490	1	4	0	0	0	1
chr14	66137904	66138250	1	4	0	0	0	1
chr14	66339580	66339842	1	4	0	0	0	1
chr14	66707256	66707529	1	4	0	0	0	1
chr14	66745392	66745626	1	1	1	0	0	0
chr14	66812344	66812609	1	1	1	0	0	0
chr14	66924982	66925177	1	1	1	0	0	0
chr14	67205213	67205549	1	3	0	0	1	0
chr14	67461634	67461917	1	4	0	0	0	1
chr14	67953446	67953727	1	4	0	0	0	1
chr14	68099561	68100043	1	4	0	0	0	1
chr14	68146653	68147145	1	4	0	0	0	1
chr14	68192054	68192066	1	4	0	0	0	1
chr14	68192066	68192499	2	3,4	0	0	1	1
chr14	68192499	68192503	1	4	0	0	0	1
chr14	68256877	68257198	1	4	0	0	0	1
chr14	68274227	68274717	1	4	0	0	0	1
chr14	68278542	68279140	1	4	0	0	0	1
chr14	68535517	68535862	1	4	0	0	0	1
chr14	68666812	68667073	1	3	0	0	1	0
chr14	68685595	68685637	1	4	0	0	0	1
chr14	68685637	68686296	2	3,4	0	0	1	1
chr14	68686296	68686360	1	4	0	0	0	1
chr14	68687688	68688125	1	4	0	0	0	1
chr14	68757423	68758051	1	4	0	0	0	1
chr14	68779908	68780165	1	4	0	0	0	1
chr14	69001451	69001699	1	4	0	0	0	1
chr14	69028893	69029191	1	4	0	0	0	1
chr14	69464759	69465334	1	4	0	0	0	1
chr14	69492145	69492396	1	4	0	0	0	1
chr14	69516241	69516510	1	4	0	0	0	1
chr14	69519248	69519804	1	4	0	0	0	1
chr14	69643220	69643529	1	4	0	0	0	1
chr14	69662484	69663098	1	4	0	0	0	1
chr14	69891004	69891252	1	4	0	0	0	1
chr14	70061123	70061310	1	4	0	0	0	1
chr14	70061310	70061595	2	3,4	0	0	1	1
chr14	70061595	70061596	1	4	0	0	0	1
chr14	70178968	70179268	1	4	0	0	0	1
chr14	71103318	71103602	1	4	0	0	0	1
chr14	71118108	71118802	1	4	0	0	0	1
chr14	71221436	71222123	1	4	0	0	0	1
chr14	71228549	71228865	1	4	0	0	0	1
chr14	71405488	71406045	1	4	0	0	0	1
chr14	71450924	71451233	1	4	0	0	0	1
chr14	71907183	71907461	1	4	0	0	0	1
chr14	72230068	72230332	1	3	0	0	1	0
chr14	72255915	72256110	1	4	0	0	0	1
chr14	72256110	72256602	2	3,4	0	0	1	1
chr14	72256602	72256750	1	4	0	0	0	1
chr14	72286359	72286682	1	4	0	0	0	1
chr14	72427951	72428349	1	4	0	0	0	1
chr14	72463080	72463505	1	4	0	0	0	1
chr14	72615645	72615933	1	4	0	0	0	1
chr14	72665168	72665847	1	4	0	0	0	1
chr14	72759129	72759564	1	4	0	0	0	1
chr14	73723482	73723830	1	4	0	0	0	1
chr14	73771797	73772278	1	4	0	0	0	1
chr14	74392958	74393260	1	4	0	0	0	1
chr14	75147349	75148174	1	4	0	0	0	1
chr14	75176946	75177264	1	4	0	0	0	1
chr14	75210901	75211033	1	4	0	0	0	1
chr14	75211033	75211295	2	3,4	0	0	1	1
chr14	75211295	75211337	1	4	0	0	0	1
chr14	75258693	75259469	1	4	0	0	0	1
chr14	75332464	75332768	1	4	0	0	0	1
chr14	75422080	75422359	1	4	0	0	0	1
chr14	75476470	75477046	1	4	0	0	0	1
chr14	75554565	75554899	1	4	0	0	0	1
chr14	75797602	75797864	1	3	0	0	1	0
chr14	75853300	75853606	1	4	0	0	0	1
chr14	75944116	75944417	1	4	0	0	0	1
chr14	75968678	75968953	1	4	0	0	0	1
chr14	76025488	76025803	1	4	0	0	0	1
chr14	76045991	76046301	1	3	0	0	1	0
chr14	76203417	76203803	1	4	0	0	0	1
chr14	76203803	76204137	2	3,4	0	0	1	1
chr14	76204137	76204269	1	4	0	0	0	1
chr14	76434488	76434895	1	4	0	0	0	1
chr14	76946921	76947279	1	4	0	0	0	1
chr14	76977899	76977933	1	4	0	0	0	1
chr14	76977933	76978303	2	3,4	0	0	1	1
chr14	76978303	76978343	1	4	0	0	0	1
chr14	77014147	77014682	1	4	0	0	0	1
chr14	77040421	77040876	1	4	0	0	0	1
chr14	77303491	77303494	1	3	0	0	1	0
chr14	77303494	77303987	2	3,4	0	0	1	1
chr14	77303987	77303995	1	4	0	0	0	1
chr14	77616920	77617262	1	4	0	0	0	1
chr14	77767263	77767550	1	4	0	0	0	1
chr14	77863028	77863308	1	4	0	0	0	1
chr14	78033989	78034241	1	4	0	0	0	1
chr14	78205549	78205849	1	3	0	0	1	0
chr14	78261851	78262279	1	4	0	0	0	1
chr14	78395157	78395468	1	3	0	0	1	0
chr14	78448041	78448351	1	4	0	0	0	1
chr14	78564935	78565214	1	4	0	0	0	1
chr14	78764297	78764702	1	4	0	0	0	1
chr14	78848465	78848762	1	4	0	0	0	1
chr14	79102446	79102611	1	4	0	0	0	1
chr14	79102611	79102883	2	3,4	0	0	1	1
chr14	79102883	79103170	1	3	0	0	1	0
chr14	79469880	79469963	1	4	0	0	0	1
chr14	79469963	79470208	2	3,4	0	0	1	1
chr14	79470208	79470225	1	3	0	0	1	0
chr14	79581558	79581934	1	4	0	0	0	1
chr14	79582182	79582467	1	4	0	0	0	1
chr14	79629484	79629955	1	4	0	0	0	1
chr14	79869354	79869643	1	4	0	0	0	1
chr14	80175065	80175387	1	3	0	0	1	0
chr14	80331744	80332068	1	4	0	0	0	1
chr14	80415696	80416050	1	3	0	0	1	0
chr14	80425291	80425688	1	4	0	0	0	1
chr14	80434848	80435488	1	4	0	0	0	1
chr14	80441220	80441708	1	4	0	0	0	1
chr14	80739450	80739713	1	4	0	0	0	1
chr14	80757895	80758197	1	4	0	0	0	1
chr14	80788957	80789274	1	4	0	0	0	1
chr14	81066632	81066922	1	3	0	0	1	0
chr14	81078685	81079048	1	3	0	0	1	0
chr14	81129832	81130085	1	4	0	0	0	1
chr14	81221213	81221574	1	4	0	0	0	1
chr14	81400755	81401410	1	4	0	0	0	1
chr14	81476383	81476582	1	1	1	0	0	0
chr14	81494278	81494544	1	4	0	0	0	1
chr14	81533824	81534473	1	4	0	0	0	1
chr14	81553632	81553894	1	4	0	0	0	1
chr14	81618868	81619151	1	4	0	0	0	1
chr14	81856491	81856814	1	4	0	0	0	1
chr14	82113222	82113505	1	4	0	0	0	1
chr14	82290660	82290933	1	4	0	0	0	1
chr14	82729222	82729499	1	4	0	0	0	1
chr14	82905219	82905515	1	3	0	0	1	0
chr14	83023628	83023952	1	3	0	0	1	0
chr14	83145552	83145856	1	4	0	0	0	1
chr14	83314690	83314953	1	3	0	0	1	0
chr14	83683797	83684116	1	4	0	0	0	1
chr14	84208830	84208900	1	4	0	0	0	1
chr14	84208900	84209509	2	3,4	0	0	1	1
chr14	84209509	84209584	1	4	0	0	0	1
chr14	84210532	84210806	1	4	0	0	0	1
chr14	84403479	84404071	1	4	0	0	0	1
chr14	84857575	84857852	1	4	0	0	0	1
chr14	84983128	84983396	1	3	0	0	1	0
chr14	85070810	85071124	1	4	0	0	0	1
chr14	85807675	85807984	1	4	0	0	0	1
chr14	85884490	85884744	1	4	0	0	0	1
chr14	85989081	85989380	1	4	0	0	0	1
chr14	86135675	86135939	1	3	0	0	1	0
chr14	86283981	86284260	1	4	0	0	0	1
chr14	86374097	86374120	1	3	0	0	1	0
chr14	86374120	86374378	2	3,4	0	0	1	1
chr14	86374378	86374380	1	3	0	0	1	0
chr14	86420181	86420380	1	2	0	1	0	0
chr14	86573258	86573523	1	4	0	0	0	1
chr14	86725227	86725490	1	4	0	0	0	1
chr14	86777507	86777810	1	4	0	0	0	1
chr14	86777810	86778551	2	3,4	0	0	1	1
chr14	86778551	86778553	1	4	0	0	0	1
chr14	86801149	86801398	1	4	0	0	0	1
chr14	86848664	86848943	1	4	0	0	0	1
chr14	86853121	86853535	1	4	0	0	0	1
chr14	86938221	86938775	1	4	0	0	0	1
chr14	87084404	87084678	1	3	0	0	1	0
chr14	87132563	87132912	1	4	0	0	0	1
chr14	87133544	87133858	1	4	0	0	0	1
chr14	87386917	87387176	1	4	0	0	0	1
chr14	87491588	87491792	1	4	0	0	0	1
chr14	87491792	87492121	2	3,4	0	0	1	1
chr14	87492121	87492350	1	4	0	0	0	1
chr14	87522774	87522851	1	4	0	0	0	1
chr14	87522851	87523122	2	3,4	0	0	1	1
chr14	87523122	87523131	1	4	0	0	0	1
chr14	87628357	87628713	1	4	0	0	0	1
chr14	87723021	87723272	1	4	0	0	0	1
chr14	87849063	87849481	1	4	0	0	0	1
chr14	87902445	87902945	1	4	0	0	0	1
chr14	87957541	87957837	1	4	0	0	0	1
chr14	87958519	87958929	1	4	0	0	0	1
chr14	88200115	88200487	1	4	0	0	0	1
chr14	88263007	88263275	1	3	0	0	1	0
chr14	88300211	88300516	1	3	0	0	1	0
chr14	88365179	88365599	1	4	0	0	0	1
chr14	88652692	88652975	1	4	0	0	0	1
chr14	88671419	88671720	1	4	0	0	0	1
chr14	89195415	89195614	1	2	0	1	0	0
chr14	89251493	89251754	1	4	0	0	0	1
chr14	89264934	89265819	1	4	0	0	0	1
chr14	89270651	89270905	1	4	0	0	0	1
chr14	89270905	89271174	2	3,4	0	0	1	1
chr14	89271174	89271329	1	4	0	0	0	1
chr14	89304076	89304438	1	4	0	0	0	1
chr14	89662950	89663225	1	4	0	0	0	1
chr14	89905548	89905853	1	4	0	0	0	1
chr14	89917372	89917625	1	4	0	0	0	1
chr14	89994366	89994635	1	3	0	0	1	0
chr14	90467314	90467812	1	4	0	0	0	1
chr14	90467812	90468104	2	3,4	0	0	1	1
chr14	90468104	90468220	1	4	0	0	0	1
chr14	90502603	90502610	1	3	0	0	1	0
chr14	90502610	90502882	2	3,4	0	0	1	1
chr14	90502882	90502961	1	4	0	0	0	1
chr14	90556108	90556617	1	4	0	0	0	1
chr14	90645804	90646375	1	4	0	0	0	1
chr14	90661684	90662566	1	4	0	0	0	1
chr14	90775882	90776536	1	4	0	0	0	1
chr14	90937088	90937366	1	3	0	0	1	0
chr14	91010587	91010901	1	3	0	0	1	0
chr14	91024258	91024512	1	4	0	0	0	1
chr14	91124517	91124812	1	4	0	0	0	1
chr14	91352372	91352692	1	4	0	0	0	1
chr14	91814021	91814485	1	4	0	0	0	1
chr14	91980138	91980396	1	4	0	0	0	1
chr14	91980396	91980720	2	3,4	0	0	1	1
chr14	91980720	91980721	1	4	0	0	0	1
chr14	92275285	92275546	1	3	0	0	1	0
chr14	92754789	92755051	1	4	0	0	0	1
chr14	92768149	92768476	1	4	0	0	0	1
chr14	92775405	92775450	1	4	0	0	0	1
chr14	92775450	92775728	2	3,4	0	0	1	1
chr14	92775728	92775772	1	4	0	0	0	1
chr14	92793746	92794081	1	4	0	0	0	1
chr14	92846297	92846647	1	4	0	0	0	1
chr14	93139279	93139543	1	4	0	0	0	1
chr14	93301972	93302429	1	4	0	0	0	1
chr14	93304791	93305058	1	4	0	0	0	1
chr14	93533665	93534106	1	4	0	0	0	1
chr14	93959237	93959899	1	4	0	0	0	1
chr14	93965099	93965138	1	4	0	0	0	1
chr14	93965138	93965432	2	3,4	0	0	1	1
chr14	93965432	93965736	1	4	0	0	0	1
chr14	93985129	93985414	1	4	0	0	0	1
chr14	94193299	94193559	1	4	0	0	0	1
chr14	94340705	94341008	1	4	0	0	0	1
chr14	94373717	94374013	1	4	0	0	0	1
chr14	94393739	94394424	1	4	0	0	0	1
chr14	94398045	94398579	1	4	0	0	0	1
chr14	94566507	94566755	1	4	0	0	0	1
chr14	94600942	94601239	1	4	0	0	0	1
chr14	95307258	95307548	1	4	0	0	0	1
chr14	95494401	95494787	1	4	0	0	0	1
chr14	95598079	95598460	1	4	0	0	0	1
chr14	95609095	95609539	1	4	0	0	0	1
chr14	95611604	95611858	1	4	0	0	0	1
chr14	95614371	95614798	1	4	0	0	0	1
chr14	95617657	95617918	1	4	0	0	0	1
chr14	95652021	95652701	1	4	0	0	0	1
chr14	95662798	95663441	1	4	0	0	0	1
chr14	95682249	95682577	1	4	0	0	0	1
chr14	95741120	95741646	1	4	0	0	0	1
chr14	95948432	95948437	1	4	0	0	0	1
chr14	95948437	95948718	2	3,4	0	0	1	1
chr14	95948718	95949020	1	4	0	0	0	1
chr14	96122601	96122945	1	4	0	0	0	1
chr14	97194636	97194933	1	3	0	0	1	0
chr14	97591785	97592060	1	4	0	0	0	1
chr14	97705134	97705391	1	4	0	0	0	1
chr14	97895500	97895953	1	3	0	0	1	0
chr14	97961363	97961834	1	3	0	0	1	0
chr14	97970310	97970618	1	2	0	1	0	0
chr14	98072473	98072755	1	3	0	0	1	0
chr14	98161823	98162085	1	3	0	0	1	0
chr14	98245697	98245954	1	4	0	0	0	1
chr14	98274307	98274600	1	4	0	0	0	1
chr14	98426273	98426557	1	4	0	0	0	1
chr14	98764103	98764358	1	4	0	0	0	1
chr14	98797961	98798225	1	3	0	0	1	0
chr14	98921934	98922204	1	3	0	0	1	0
chr14	99050004	99050284	1	4	0	0	0	1
chr14	99055660	99055916	1	4	0	0	0	1
chr14	99243383	99243697	1	3	0	0	1	0
chr14	99427202	99427762	1	4	0	0	0	1
chr14	99565238	99565535	1	4	0	0	0	1
chr14	99575275	99575534	1	4	0	0	0	1
chr14	99632487	99632810	1	4	0	0	0	1
chr14	99725858	99726328	1	4	0	0	0	1
chr14	99744645	99744953	1	4	0	0	0	1
chr14	99910622	99911090	1	4	0	0	0	1
chr14	99997271	99997586	1	4	0	0	0	1
chr14	100117831	100118362	1	4	0	0	0	1
chr14	100341273	100341767	1	4	0	0	0	1
chr14	100402297	100403022	1	4	0	0	0	1
chr14	100403022	100403288	2	3,4	0	0	1	1
chr14	100403288	100403307	1	4	0	0	0	1
chr14	100408665	100409024	1	2	0	1	0	0
chr14	100471596	100471702	1	3	0	0	1	0
chr14	100471702	100471941	2	3,4	0	0	1	1
chr14	100471941	100471983	1	4	0	0	0	1
chr14	100747086	100747354	1	4	0	0	0	1
chr14	100848531	100848809	1	4	0	0	0	1
chr14	100973685	100974073	1	4	0	0	0	1
chr14	100988261	100988657	1	4	0	0	0	1
chr14	100988657	100988984	2	3,4	0	0	1	1
chr14	100988984	100989099	1	4	0	0	0	1
chr14	100989532	100989895	1	4	0	0	0	1
chr14	101000721	101000912	1	2	0	1	0	0
chr14	101073102	101073694	1	4	0	0	0	1
chr14	101535171	101535587	1	4	0	0	0	1
chr14	101865212	101865506	1	4	0	0	0	1
chr14	101865506	101865508	2	3,4	0	0	1	1
chr14	101865508	101865714	3	2,3,4	0	1	1	1
chr14	101865714	101865791	2	3,4	0	0	1	1
chr14	101865791	101865863	1	4	0	0	0	1
chr14	102163930	102164241	1	4	0	0	0	1
chr14	102238265	102238558	1	1	1	0	0	0
chr14	102246992	102247707	1	3	0	0	1	0
chr14	102565814	102566069	1	4	0	0	0	1
chr14	102863000	102863291	1	3	0	0	1	0
chr14	103080377	103080751	1	4	0	0	0	1
chr14	103401682	103401684	1	4	0	0	0	1
chr14	103401684	103402023	2	3,4	0	0	1	1
chr14	103402023	103402024	1	3	0	0	1	0
chr14	103434670	103435033	1	4	0	0	0	1
chr14	103435033	103435295	2	3,4	0	0	1	1
chr14	103435295	103435332	1	4	0	0	0	1
chr14	103933411	103933818	1	4	0	0	0	1
chr14	104012104	104012481	1	3	0	0	1	0
chr14	104078760	104079357	1	3	0	0	1	0
chr14	104418368	104418660	1	4	0	0	0	1
chr14	104471727	104471980	1	4	0	0	0	1
chr14	104527439	104527798	1	4	0	0	0	1
